Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Meibrys Viloria","CLE",12,34,30,6,4,1,0,1,3,3,4,0,10,0,0,0,0,0,0,0.201683,0.104375,0.306881,0.340117,0.286428,0.32779,0.276008,0.614218,0.126107,1.42782,0.272763,0.00940251,-0.0362903,2.94212,-0.900772,77.6425,-0.0268877,0,-0.872411698102951,0.6174212098121643,0.0856154,999,0.833314,0.587368,1.78621,"17109"
"Vimael Machín",,14,44,39,9,7,2,0,0,4,4,4,0,8,0,0,1,1,0,0,0.237685,0.0929305,0.185972,0.499702,0.309995,0.305255,0.278472,0.61525,0.0675703,2.26679,0.294181,-0.000127352,-0.0382369,3.94263,-1.09446,84.7564,-0.0383643,0,-0.7939985767006874,0.16185753047466278,0.0809412,999,1.05875,0.682437,1.79995,"17684"
"Pedro Leon","HOU",7,31,27,6,4,1,0,1,4,3,3,0,10,1,0,0,0,1,0,0.204,0.096438,0.332751,0.28982,0.30019,0.340471,0.289415,0.640661,0.136471,5.04265,0.290471,-0.113835,0.119789,3.06314,-0.50385,87.8475,0.00595333,0.0787664,-0.4206378026865423,0.19312188774347305,0.080431,999,1.82088,0.243867,1.82155,"sa3014838"
"David Bote","CHC",11,43,39,9,6,2,0,1,4,5,3,0,12,0,0,0,1,0,0,0.233444,0.0703121,0.282377,0.249001,0.294223,0.359484,0.289355,0.653707,0.12604,2.18538,0.315348,0.00853079,-0.0215208,4.21058,-0.694946,86.0847,-0.0129901,-0.109692,-0.6956702405586839,0.04793760925531387,0.0794991,750.1300048828125,1.74752,0.0163903,1.77289,"14593"
"Andrew Velazquez","LAA",25,82,75,16,10,4,0,1,10,7,5,0,26,0,0,1,1,5,1,0.208224,0.0633032,0.32224,0.196448,0.262781,0.32131,0.259376,0.58409,0.113086,6.82791,0.301158,-0.310706,0.652245,6.11197,-3.29036,64.2255,0.341539,-0.0974266,-2.9686566591262817,1.0784696862101555,0.0765155,750.9400024414062,3.77527,-0.0134289,1.70761,"14196"
"David Hensley","HOU",42,152,135,31,21,7,1,2,17,14,15,0,40,1,1,0,6,3,1,0.231983,0.098542,0.263269,0.374302,0.310812,0.351774,0.294246,0.662586,0.119791,5.04414,0.309956,-0.130123,0.0325739,15.4853,-1.86888,91.258,-0.0975489,-1.82674,-1.590547040104866,-2.532133400440216,0.0746686,731.0999755859375,3.44583,2.78141,1.41622,"25111"
"Jason Heyward","LAD",27,102,92,21,14,4,0,2,11,10,9,0,21,1,1,0,1,1,0,0.22469,0.0848238,0.201413,0.421143,0.297683,0.349188,0.288164,0.646871,0.124498,4.19589,0.263324,-0.0760469,0.129007,9.91175,-1.74838,85.2568,0.05296,-0.208643,-1.6662691086530685,-0.9797643274068832,0.0727952,999,4.93475,1.60434,1.53982,"4940"
"Jacob Amaya","MIA",16,63,57,13,9,3,0,1,6,6,6,0,14,0,0,0,1,0,0,0.225722,0.0909248,0.22877,0.397452,0.297452,0.325746,0.279525,0.623198,0.100023,2.95123,0.283977,-0.0436813,-0.0124652,5.69042,-1.51231,80.7621,-0.0561464,-0.719503,-1.4640719331800938,0.030167758464813232,0.0719668,999,1.06357,0.259601,1.69334,"sa3005081"
"Sergio Alcántara","CHC",27,75,67,15,11,2,0,1,7,6,6,0,19,0,1,1,1,1,0,0.227039,0.0829684,0.257836,0.321787,0.291111,0.324051,0.274855,0.615162,0.0970119,3.94978,0.295441,-0.0714047,0.0577669,6.47812,-2.07279,76.0117,-0.0136379,0,-2.065045904368162,0.2747674584388733,0.0691522,999,0.473813,1.7481,1.6704,"16417"
"Buddy Kennedy","ARI",13,44,40,9,6,2,0,1,4,4,3,0,11,0,0,0,1,0,0,0.229409,0.0770284,0.240978,0.319649,0.288068,0.360732,0.285596,0.6488,0.131323,2.82406,0.283647,0.0332995,-0.0305647,4.15184,-0.837052,80.807,0.00273477,0,-0.9701690743677318,0.1603088229894638,0.0690947,999,0.423615,-0.214926,1.7716,"22505"
"Miguel Andújar",,26,104,99,25,18,4,0,3,11,12,4,0,16,0,1,0,1,1,0,0.250379,0.0420925,0.155929,0.269946,0.282844,0.375403,0.2874,0.658247,0.125024,3.74718,0.274466,-0.0983414,0.120257,10.0867,-1.85378,83.3177,0.0219155,0.130099,-2.0020487029105425,-0.8575374186038971,0.0686438,677.5999755859375,5.68556,0.808487,1.5783,"15878"
"Canaan Smith-Njigba","PIT",16,58,51,12,9,3,0,1,6,5,7,0,14,0,0,0,0,1,0,0.24126,0.112739,0.235057,0.479625,0.330373,0.346854,0.304838,0.677227,0.105594,3.75178,0.310813,-0.0450588,0.0502921,6.39636,-0.225812,95.2412,0.00523328,-0.299254,-0.31496352422982454,-1.0568122565746307,0.0605541,749.9199829101562,2.18196,1.33172,1.7654,"23264"
"Dustin Harris","TEX",8,28,26,6,4,1,0,1,3,3,2,0,6,0,0,0,0,1,0,0.236577,0.0790748,0.221641,0.356771,0.298438,0.392823,0.304164,0.691262,0.156246,4.62156,0.275504,-0.0793426,0.1256,3.12883,-0.126224,97.6297,0.0462579,0,-0.02966967597603798,-0.3137849271297455,0.059135,999,1.12421,0.806729,1.84692,"sa3010279"
"Otto Lopez","TOR",7,23,21,6,4,1,0,0,3,2,2,0,4,0,0,0,0,0,0,0.257957,0.0756906,0.188137,0.402315,0.315313,0.323504,0.286467,0.638817,0.0655475,4.44889,0.323488,-0.0230679,0.0196732,2.21629,-0.427616,85.8321,-0.0033947,0.0858892,-0.37203074246644974,0.19475854188203812,0.0587103,749.8599853515625,3.22351,2.35606,1.87884,"19608"
"Ceddanne Rafaela","BOS",8,31,30,7,4,2,0,1,4,4,1,0,7,0,0,0,1,1,0,0.243754,0.0304192,0.229948,0.132287,0.267526,0.404344,0.290772,0.67187,0.16059,5.65247,0.289896,-0.110365,0.132614,3.03038,-0.460131,82.5816,0.0222491,0.0391006,-0.5760839767754078,0.16124267876148224,0.058526,999,0.927203,-0.170017,1.8383,"sa3005581"
"Andrew Knapp",,18,53,47,9,7,2,0,1,5,4,4,0,16,1,1,0,0,0,0,0.199691,0.079496,0.292619,0.27167,0.273638,0.293471,0.256437,0.567109,0.0937794,2.11118,0.272382,0.0135874,-0.0461241,3.81943,-2.24675,65.2296,-0.0325367,0,-2.10825914517045,0.9746271967887878,0.058383,999,1.79687,1.89267,1.69894,"14942"
"Tyler Nevin","DET",38,137,123,28,19,6,0,3,13,14,11,0,32,2,1,0,2,1,0,0.226837,0.0827566,0.229774,0.360166,0.29785,0.357041,0.290766,0.654892,0.130204,2.35155,0.2746,-0.11719,-0.0352441,13.6113,-2.06752,89.4653,-0.152435,-1.88649,-1.7779107689857483,-2.0390760004520416,0.0577696,999,2.58337,0.96715,1.39634,"17893"
"Evan White","SEA",35,140,127,27,16,5,0,5,15,17,10,0,42,1,1,0,1,1,0,0.209832,0.072831,0.303288,0.240138,0.272481,0.374629,0.284223,0.64711,0.164797,2.49939,0.265778,0.0160174,-0.0817273,13.1554,-2.83554,88.4006,-0.06571,0.715027,-1.8911007717251778,-2.020345091819763,0.0569807,746.1500244140625,2.17417,-0.0113739,1.24632,"20078"
"Cam Gallagher",,15,52,47,10,7,2,0,1,4,4,4,0,14,0,0,1,0,0,0,0.20905,0.0713206,0.260848,0.273418,0.269715,0.308652,0.258737,0.578367,0.0996019,1.4074,0.273238,-0.0884347,-0.0460955,3.84054,-2.10815,65.4498,-0.13453,-0.185791,-2.1571561098098755,1.006870612502098,0.0531981,999,1.35391,0.125331,1.72313,"12981"
"Chris Owings","PIT",12,42,38,8,5,2,0,1,4,4,4,0,13,0,0,0,1,1,0,0.205042,0.0841547,0.313646,0.268311,0.272731,0.336565,0.271385,0.609296,0.131523,4.54353,0.280015,-0.19188,0.165042,3.50824,-1.27473,72.3673,-0.0268371,0.316496,-1.3697410803288221,0.428561195731163,0.0489449,999,1.45255,-0.0774162,1.77261,"10030"
"Peyton Burdick","MIA",14,51,46,10,6,2,0,2,6,5,5,0,17,0,0,0,1,1,0,0.212161,0.0924966,0.330348,0.279997,0.291903,0.371647,0.294385,0.663551,0.159487,4.08242,0.295279,-0.0835981,0.0522826,5.18479,-0.619449,90.9228,-0.0313155,-0.200677,-0.5666443854570389,-0.6896793991327286,0.0474068,999,2.89065,1.48637,1.70367,"25459"
"Dom Nuñez",,11,31,28,5,3,1,0,1,3,3,3,0,9,0,1,0,0,0,0,0.187448,0.101128,0.290709,0.347867,0.267598,0.325971,0.264109,0.593568,0.138523,1.87663,0.235267,0.00286207,-0.0290217,2.45981,-1.14201,68.5465,-0.0261597,0,-1.1591646894812584,0.5786895751953125,0.0473587,999,0.693314,0.78044,1.77697,"15055"
"Michael Stefanic","LAA",8,27,24,5,5,1,0,0,3,2,2,0,4,0,0,0,1,0,0,0.225006,0.0907523,0.136067,0.666968,0.301897,0.259539,0.259483,0.561436,0.0345325,2.46764,0.264509,0.00725985,-0.0322918,1.98686,-1.06612,64.3013,-0.0250319,0.559625,-1.0975893512368202,0.6865184009075165,0.0461257,999,2.40657,2.35373,1.83895,"25353"
"Tres Barrera","WSN",13,37,33,7,5,1,0,1,3,3,3,0,9,1,0,0,1,0,0,0.19599,0.0704023,0.252254,0.279093,0.270465,0.311695,0.262688,0.58216,0.115705,1.45739,0.242605,0.0233248,-0.0546859,2.83593,-1.37757,65.4385,-0.0313611,0,-1.5110108107328415,0.6769649386405945,0.0426002,999,0.473475,-0.506159,1.77723,"19977"
"Michael Chavis",,15,54,51,12,7,2,0,2,6,7,3,0,16,0,0,0,1,0,0,0.227198,0.047985,0.304697,0.157484,0.269316,0.407925,0.293886,0.677241,0.180727,2.68269,0.287971,-0.0496531,-0.0264678,5.50661,-0.681921,87.7524,-0.0761208,0.108325,-0.8462454453110695,-0.5804789960384369,0.0413878,733.72998046875,4.67892,1.26877,1.6945,"17321"
"Travis Swaggerty","PIT",11,41,37,8,6,2,0,1,4,4,4,0,12,0,0,0,0,1,0,0.22284,0.0899325,0.284378,0.316243,0.295355,0.3407,0.284064,0.636055,0.11786,5.5302,0.304008,-0.0235555,0.0342031,3.82966,-0.831721,81.0367,0.0106476,0.19321,-0.8875114163383842,-0.10553662478923798,0.0397424,750.9400024414062,1.85736,2.10902,1.79416,"24491"
"Yairo Munoz","ARI",13,40,39,10,8,2,0,1,4,4,1,0,7,0,0,0,0,0,0,0.265237,0.0180373,0.185839,0.0970586,0.279031,0.366259,0.281146,0.64529,0.101022,3.82336,0.315597,-0.0622756,0.0542886,3.67184,-0.910508,78.1065,-0.00798706,-0.145171,-1.0273435525596142,0.054434046149253845,0.039415,999,2.47834,0.28851,1.8408,"16313"
"Kody Clemens","PHI",19,64,60,13,8,3,0,2,7,8,4,0,18,0,0,0,0,1,0,0.215983,0.0633996,0.281478,0.225239,0.267302,0.393056,0.287098,0.660359,0.177073,4.40794,0.26382,-0.0407008,0.0257916,6.20862,-1.15934,82.1761,-0.0149093,0.0887454,-1.3492706883698702,-0.4515891522169113,0.0385424,749.7899780273438,2.7897,2.14955,1.62717,"20572"
"Jake Marisnick",,17,57,53,12,8,2,0,1,6,5,3,0,18,1,0,0,1,1,0,0.223286,0.0542856,0.314491,0.172614,0.283715,0.345809,0.280069,0.629524,0.122523,5.36853,0.312159,-0.157111,0.194334,5.21186,-1.35371,79.6336,0.0372222,-0.0662309,-1.3000696673989296,-0.22459391504526138,0.0373419,999,3.6405,1.20224,1.73603,"11339"
"Roman Quinn",,12,37,32,6,5,1,0,1,5,3,5,0,12,0,0,0,0,1,0,0.201845,0.1339,0.336108,0.398383,0.310717,0.306355,0.283383,0.617071,0.10451,5.41801,0.30081,-0.104613,0.168294,3.43753,-0.7708,82.8491,0.0636811,-0.109366,-0.6466164141893387,-0.1706865057349205,0.037262,999,1.78562,-0.105843,1.78094,"13546"
"Brad Miller","TEX",85,308,275,61,38,10,1,12,33,38,29,1,88,2,1,1,3,3,1,0.220839,0.0938366,0.287639,0.32623,0.297285,0.396378,0.304158,0.693663,0.175539,3.84607,0.276634,-0.537472,0.00310995,33.8031,-1.36524,97.6254,-0.534362,-1.91546,-1.3561932444572449,-8.085700511932373,0.0371622,659.1500244140625,2.5661,-1.31174,0.663624,"12775"
"Leury Garcia","CHW",57,216,200,49,37,8,1,3,25,19,11,0,45,2,1,2,3,2,1,0.244609,0.0507554,0.207779,0.244276,0.289877,0.336456,0.277267,0.626333,0.0918472,4.50688,0.300395,0.424718,-0.190081,19.1614,-5.58378,77.687,0.234637,-1.63645,-5.287271156907082,-1.459580272436142,0.0356916,743.2100219726562,3.21331,0.663787,1.23878,"5913"
"Mario Feliciano","DET",8,21,20,5,4,1,0,0,2,2,1,0,4,0,0,0,0,0,0,0.236267,0.0469445,0.210607,0.222901,0.274969,0.316779,0.262692,0.591748,0.0805119,1.66783,0.293571,0.0171067,-0.0202681,1.63975,-0.796418,69.6456,-0.00316142,0,-0.7308955683838576,0.3914083242416382,0.0356027,999,0.65443,0.760143,1.86987,"20263"
"Michael Busch","LAD",12,45,41,9,5,2,0,2,5,6,4,0,13,1,0,0,1,0,0,0.223046,0.0788693,0.296347,0.266138,0.296823,0.385968,0.301424,0.682791,0.162922,2.17371,0.29197,-0.0106343,-0.0364428,4.8978,-0.300556,94.4688,-0.0470771,-1.01118,-0.3346359357237816,-0.8304956257343292,0.0339796,999,2.26527,1.34908,1.71692,"sa3011540"
"Colin Moran",,39,137,122,27,19,4,0,4,13,15,12,0,36,1,2,0,3,0,0,0.221677,0.0885869,0.260491,0.340076,0.293808,0.355073,0.287711,0.648881,0.133396,1.53625,0.274195,-0.00437334,-0.120149,13.2464,-2.39442,90.863,-0.124522,0,-1.5309165343642235,-2.5129354000091553,0.0328369,747.8300170898438,5.53053,2.0856,1.34142,"16909"
"Nathan Lukes","TOR",6,21,20,5,4,1,0,0,2,2,1,0,5,0,0,0,0,0,0,0.245718,0.0617944,0.217656,0.283908,0.296212,0.348042,0.285815,0.644254,0.102325,4.3548,0.305411,-0.0711281,0.0691952,2.0386,-0.406536,85.3721,-0.00193292,0.142959,-0.35392296162899584,-0.017675355076789856,0.0324934,999,1.59162,1.87272,1.88242,"sa875215"
"Ernie Clement","OAK",8,28,26,6,4,1,0,0,3,2,2,0,4,0,0,0,1,0,0,0.233655,0.0669481,0.150161,0.445843,0.286052,0.314233,0.268141,0.600285,0.0805777,1.93566,0.27204,-0.00426934,-0.0277778,2.28451,-0.928826,77.4632,-0.0320471,0.0297821,-0.7447254955768585,0.13303660973906517,0.0297514,999,1.28978,-0.212517,1.85236,"20352"
"Liover Peguero","PIT",9,30,29,7,5,1,0,1,3,3,2,0,8,0,0,0,0,1,0,0.239027,0.0509264,0.264925,0.192229,0.278292,0.34014,0.273042,0.618432,0.101113,5.20825,0.314994,-0.125101,0.15256,2.58336,-0.884264,73.5,0.0274595,-0.243722,-0.9062278419733047,0.16827838122844696,0.0296468,748.72998046875,1.44787,-0.131683,1.85063,"24273"
"Stephen Piscotty","SFG",24,83,75,17,11,4,0,3,8,9,6,0,24,1,0,0,1,1,0,0.224131,0.0701359,0.288485,0.243118,0.288086,0.373395,0.291744,0.661481,0.149264,3.40165,0.290625,-0.135638,0.0769988,8.27046,-1.18222,87.7444,-0.0586395,-0.303394,-1.2172236368060112,-1.2146266400814056,0.0289057,999,1.19823,0.924969,1.59993,"13367"
"Estevan Florial","NYY",23,74,67,14,9,3,0,2,8,7,7,0,26,0,0,0,0,3,1,0.215552,0.0884291,0.347848,0.254218,0.286875,0.353127,0.284189,0.640002,0.137575,4.74466,0.314994,-0.0657769,0.136195,6.95847,-1.50228,82.4958,0.0704179,0.0114449,-1.4107046648859978,-0.78004249650985,0.0243934,742.4000244140625,2.48701,1.80719,1.6978,"19151"
"Charles Leblanc","MIA",7,29,27,6,4,2,0,1,3,3,2,0,9,0,0,0,0,0,0,0.232596,0.0725333,0.304717,0.238035,0.288937,0.355928,0.285373,0.644865,0.123332,3.38439,0.324084,-0.0176554,0.0091485,2.75191,-0.560979,84.7609,-0.00850686,0.262453,-0.5214722454547882,-0.23445969820022583,0.0229782,750.2100219726562,1.72826,0.456462,1.82467,"19813"
"Derek Hill","WSN",18,63,59,13,9,2,0,1,7,5,4,0,20,0,0,0,0,2,0,0.215473,0.061405,0.314831,0.195041,0.267669,0.320326,0.261569,0.587995,0.104853,5.09962,0.3031,-0.197415,0.244322,4.81302,-2.42149,72.4073,0.046907,0.155172,-1.917576003819704,0.11657251045107841,0.0224801,999,1.40023,-0.0531493,1.71227,"16947"
"Mickey Moniak","LAA",22,82,75,17,10,3,1,2,9,9,5,0,25,1,1,1,0,1,0,0.220097,0.0577661,0.308031,0.187534,0.272363,0.377769,0.284002,0.650132,0.157673,5.47771,0.293119,-0.0629348,0.0974179,7.7214,-1.68189,81.6107,0.0344831,0.0660011,-1.6672458611428738,-0.743117943406105,0.0219272,749.6300048828125,1.99486,1.28017,1.58858,"19956"
"José Azocar","SDP",44,151,140,34,25,6,1,2,15,13,8,0,36,1,1,1,3,4,1,0.242449,0.0529317,0.236613,0.223706,0.285921,0.34025,0.276182,0.62617,0.0978005,5.81498,0.309832,-0.130347,0.137591,13.2401,-4.02638,76.9331,0.00724448,0.0066249,-3.9759601186960936,-0.7686807843856514,0.0210313,748.3300170898438,1.87897,0.529361,1.54807,"18821"
"Iván Herrera","STL",12,39,34,8,5,1,0,1,4,4,3,0,9,1,0,0,0,0,0,0.224264,0.0864874,0.236858,0.365144,0.302162,0.336213,0.286033,0.638374,0.111948,2.26413,0.279867,0.0042451,-0.0305598,3.74636,-0.738959,83.7764,-0.0263147,-1.28814,-0.7540589068084955,-0.3387570381164551,0.0201313,748.0399780273438,2.21011,1.09295,1.7731,"20599"
"Niko Goodrum",,13,50,45,9,6,3,0,1,6,4,5,0,18,0,0,0,0,1,0,0.204781,0.102734,0.351517,0.292259,0.286762,0.324632,0.274703,0.611394,0.119851,5.04195,0.314282,-0.0571615,0.136501,4.34139,-1.39713,71.2372,0.0793396,-0.0576485,-1.5449972823262215,0.12674811854958534,0.0189165,749.4000244140625,3.5438,1.01066,1.71849,"12092"
"Travis Jankowski","TEX",16,48,43,10,8,2,0,0,5,3,6,0,12,0,0,0,0,2,1,0.228286,0.115292,0.23889,0.482615,0.318052,0.272067,0.27312,0.590119,0.0437808,4.68925,0.311486,-0.0769711,0.137849,4.11124,-1.40324,75.7128,0.060878,0.0327536,-1.2571585327386856,-0.1185629703104496,0.0168297,999,1.45504,0.408348,1.82647,"13768"
"Bligh Madris","HOU",9,33,30,7,4,2,0,1,3,4,3,0,8,0,0,0,0,0,0,0.223768,0.084189,0.247219,0.340544,0.289951,0.374962,0.29334,0.664913,0.151194,2.98538,0.275263,-0.0422009,0.000673662,3.3412,-0.429837,90.6185,-0.0415273,-0.0138982,-0.3896861560642719,-0.5232344968244433,0.0144334,999,2.82616,2.60962,1.80329,"20054"
"Tyler Wade","OAK",18,54,48,11,8,2,0,0,7,3,5,0,13,0,0,1,1,3,1,0.223198,0.0880932,0.234902,0.375021,0.292838,0.30061,0.268412,0.593448,0.0774123,5.35137,0.292181,0.137183,0.0674192,4.38658,-1.7672,77.6543,0.204602,-0.899731,-1.1486579030752182,-0.4332655072212219,0.0138759,750,3.57962,1.38848,1.82068,"15730"
"Garrett Hampson",,37,119,107,22,17,3,1,2,14,10,9,0,33,1,1,1,1,4,1,0.205478,0.0796247,0.279048,0.285344,0.272474,0.293933,0.255138,0.566407,0.0884545,6.78965,0.280208,-0.0682084,0.456347,8.42689,-5.15154,64.0872,0.388138,-1.04466,-4.566613405942917,0.6615138053894043,0.00947095,709.4400024414062,5.17322,1.73348,1.51458,"19262"
"Luke Raley","TBR",13,47,42,10,7,1,0,1,6,6,3,0,15,1,0,0,1,0,0,0.231362,0.0714528,0.32797,0.217864,0.304769,0.358782,0.296336,0.663551,0.12742,2.97703,0.326761,-0.00480296,-0.0218068,4.88616,-0.501993,90.9342,-0.0266098,-0.0191156,-0.5151306074112654,-0.9679400268942118,0.00630417,749.5,3.9575,2.60855,1.73056,"19354"
"Charlie Culberson","TBR",39,122,112,26,19,5,1,2,12,9,6,0,31,1,1,2,2,2,1,0.234456,0.0493134,0.252575,0.195243,0.277675,0.336098,0.270767,0.613773,0.101642,4.78909,0.306467,0.0468957,-0.126472,10.1652,-3.77517,73.1716,-0.0795763,-0.879177,-3.8198943436145782,-0.11990779638290405,0.00552054,999,1.83005,0.135428,1.57407,"3298"
"Michael Papierski","DET",11,27,24,5,4,1,0,0,2,2,3,0,6,0,0,0,1,0,0,0.198852,0.0976679,0.230464,0.423788,0.280522,0.249834,0.245624,0.530356,0.0509817,1.27041,0.264523,0.0091667,-0.0311219,1.73671,-1.39529,57.5962,-0.0219552,0,-1.32894173450768,0.5032048225402832,0.0048984,999,0.761388,0.291216,1.8279,"21386"
"Samad Taylor","KCR",27,101,91,21,14,4,0,3,11,10,8,0,25,1,1,0,1,4,1,0.234813,0.0784778,0.250535,0.313241,0.301275,0.37176,0.295175,0.673035,0.136946,5.64376,0.294311,-0.135304,0.358977,10.3705,-1.16806,90.1278,0.223673,-2.53673,-0.9155369251966476,-2.3437488228082657,0.00475083,999,1.80869,0.399029,1.66003,"sa918192"
"Adeiny Hechavarria","ATL",5,20,19,4,3,1,0,0,3,2,1,0,4,0,0,0,0,0,0,0.241538,0.0719725,0.215979,0.333238,0.297101,0.320304,0.27595,0.617405,0.0787662,2.7412,0.313771,0.000627338,-0.0214557,1.75468,-0.538429,73.5569,-0.0208283,-0.214653,-0.636941347271204,0.004908427596092224,0.00448222,999,1.71115,1.46383,1.8588,"10459"
"Nomar Mazara","BAL",26,97,88,21,14,4,0,2,10,11,7,0,23,1,1,0,1,0,0,0.239909,0.074701,0.241763,0.308985,0.302086,0.371067,0.297291,0.673153,0.131158,1.63885,0.298047,-0.0376602,-0.0852993,10.1191,-0.958601,93.071,-0.12296,-0.117438,-0.8783370703458786,-2.185685306787491,0.00226426,750.0599975585938,2.42202,0.543671,1.56419,"14553"
"Ehire Adrianza",,17,61,55,13,10,2,0,1,7,6,5,0,14,1,0,0,1,0,0,0.228867,0.0770265,0.232875,0.330763,0.294213,0.312466,0.272864,0.606679,0.0835999,3.10716,0.293349,-0.0648857,-0.00796841,5.18254,-1.78552,71.4468,-0.0728541,-0.241451,-2.094428814947605,0.024731934070587158,-0.00203932,999,3.06835,2.66302,1.69983,"8418"
"Joe Perez","HOU",12,22,20,5,3,1,0,0,2,2,1,0,8,0,0,0,0,0,0,0.227575,0.0605288,0.36127,0.167544,0.275289,0.309452,0.26089,0.584741,0.0818769,1.49526,0.358149,0.0167997,-0.0214357,1.64434,-0.844939,67.7098,-0.00463599,0,-0.7956587071530521,0.07998842746019363,-0.00234179,999,0.379361,-0.590855,1.86405,"22254"
"Daz Cameron","BAL",10,28,26,6,4,1,0,1,3,3,2,0,9,0,0,0,0,1,0,0.21748,0.0662911,0.318437,0.208176,0.27152,0.358359,0.277726,0.629879,0.140879,5.09031,0.294746,-0.112262,0.149944,2.5053,-0.71679,79.2589,0.0376815,0,-0.6199986971914768,-0.31060734391212463,-0.00347777,999,1.73603,2.22111,1.841,"18353"
"Enmanuel Valdez","BOS",17,63,58,14,9,3,0,2,7,8,5,0,15,0,0,0,1,0,0,0.240021,0.0762238,0.238135,0.320087,0.299076,0.396036,0.305141,0.695111,0.156014,3.05878,0.293188,-0.0512284,0.013701,7.00529,-0.231525,92.7258,-0.0375275,-1.80436,-0.5555850379168987,-1.5491739809513092,-0.0093457,999,2.74163,1.13076,1.68427,"sa917288"
"Seth Beer","ARI",14,52,47,11,8,2,0,1,5,6,4,0,12,2,0,0,1,0,0,0.238703,0.0777695,0.224546,0.346341,0.320796,0.367697,0.307984,0.688493,0.128994,1.68054,0.292476,-0.0506007,-0.0514648,5.91092,-0.0732494,96.1153,-0.102065,0,-0.33826925605535507,-1.5314233303070068,-0.011436,999,4.77413,3.56129,1.73843,"20493"
"Jonathan Davis",,10,33,29,6,5,1,0,0,4,2,3,0,9,0,0,0,0,1,0,0.209061,0.0915817,0.270443,0.338636,0.290253,0.264451,0.255814,0.554705,0.0553905,5.17993,0.288707,-0.107811,0.166245,2.32991,-1.39613,64.7904,0.0584345,-0.075098,-1.2326435893774033,0.07707614451646805,-0.0123596,999,1.84013,-0.0806705,1.82727,"15104"
"Jerar Encarnacion","MIA",13,51,47,10,7,2,0,2,6,6,4,0,17,0,0,0,1,0,0,0.221644,0.0713008,0.338184,0.210834,0.277549,0.373493,0.286108,0.651042,0.151849,3.40649,0.307132,-0.0744071,0.0344629,4.88353,-0.959599,85.2634,-0.0399442,-0.0295639,-0.9148595444858074,-0.9437726475298405,-0.014632,750.780029296875,2.97986,1.63947,1.71693,"21871"
"Livan Soto","LAA",7,28,26,6,5,1,0,0,3,2,2,0,6,0,0,0,1,0,0,0.229191,0.0771865,0.219153,0.352204,0.289012,0.278671,0.257359,0.567684,0.04948,4.12064,0.297484,-0.031936,0.0237699,2.04154,-1.16825,62.8015,-0.00816612,-0.18221,-1.1831913413479924,0.13822060823440552,-0.0158453,733.3800048828125,3.10667,2.48246,1.84837,"22471"
"Maikel Garcia","KCR",9,32,30,7,6,1,0,0,4,3,2,0,6,0,0,0,1,1,0,0.240904,0.0699988,0.197494,0.354436,0.294695,0.305588,0.269477,0.600283,0.0646842,5.12624,0.301721,-0.0979176,0.14223,2.64605,-1.02787,72.2751,0.0443122,-0.702255,-0.9743727594614029,-0.27124249935150146,-0.0203106,604.0399780273438,3.47217,2.14928,1.85056,"22715"
"Matthew Batten","SDP",9,27,24,5,4,1,0,0,3,2,2,0,7,0,0,0,0,1,0,0.217287,0.0778143,0.259247,0.300155,0.279589,0.278447,0.253171,0.558036,0.0611596,4.91148,0.296627,-0.0738575,0.0877225,1.84565,-1.19526,60.9477,0.013865,-0.0442166,-1.1737912613898516,0.10011255741119385,-0.0212924,999,2.55827,3.23529,1.84445,"20157"
"Matt Thaiss","LAA",8,27,24,5,4,1,0,1,3,3,2,0,7,0,0,0,1,0,0,0.204232,0.0882108,0.247177,0.356873,0.275,0.293755,0.257396,0.568755,0.0895232,2.66262,0.257064,-0.0306114,-0.00164204,1.95874,-1.11963,62.8277,-0.0322535,-0.525092,-1.158375233411789,0.08417701721191406,-0.0227575,743.75,2.2768,0.759065,1.82075,"19318"
"Erik González",,29,81,77,18,14,3,0,1,7,6,3,0,21,0,0,0,1,1,0,0.230869,0.0420696,0.252611,0.166539,0.263487,0.302752,0.25081,0.566239,0.0718832,4.30721,0.304055,-0.172828,0.160975,5.48728,-3.80475,59.3074,-0.0118528,0,-3.7933650920167565,0.8957458138465881,-0.0248291,999,2.21523,0.326677,1.69883,"13369"
"Parker Meadows","DET",7,26,24,6,4,1,0,1,3,3,2,0,6,0,0,0,0,1,0,0.225933,0.0757766,0.22693,0.333921,0.285121,0.368161,0.288408,0.653282,0.142228,4.80231,0.265844,-0.0888954,0.0801859,2.57231,-0.44771,87.8008,-0.00870946,-0.416209,-0.3712744154036045,-0.734815239906311,-0.0278125,999,1.12417,0.577738,1.84171,"sa3007943"
"Sandy Leon",,16,54,48,9,7,1,0,1,4,4,5,0,14,0,0,0,1,0,0,0.184681,0.0884259,0.256303,0.345006,0.262198,0.252418,0.237161,0.514616,0.0677363,1.43634,0.242604,-0.175446,-0.0514588,3.04492,-3.09761,50.327,-0.226905,-0.0646027,-3.2296048402786255,1.1965950578451157,-0.0338156,999,1.85968,-0.0327234,1.67738,"5273"
